id,player_fifa_api_id,player_api_id,date,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
502,21503,40503,,80,Right,Medium,High,44,19,80,65,20,50,23,26,55,59,49,48,52,77,59,25,81,69,82,23,,,,,,,,,,,,,
503,21504,40504,,79,Left,High,Low,77,75,46,76,74,74,86,85,68,76,79,76,79,75,84,83,43,75,56,82,,,,,,,,,,,,,
504,21505,40505,,77,Left,Medium,Medium,70,68,54,78,65,74,72,67,77,77,69,68,74,73,74,77,53,79,67,73,,,,,,,,,,,,,
505,21506,40506,,78,Right,Medium,Medium,12,19,20,49,20,17,18,15,60,40,58,46,66,72,45,60,73,29,38,14,,,,,,,,,,,,,
506,21507,40507,,76,Right,Low,Medium,45,48,75,69,30,47,48,46,60,69,62,61,58,74,58,64,80,75,78,59,,,,,,,,,,,,,
507,21508,40508,,76,Right,High,Medium,64,62,53,74,67,85,72,62,71,80,87,73,88,72,92,71,54,76,40,70,,,,,,,,,,,,,
508,21509,40509,,76,Left,High,Medium,68,59,58,80,65,81,70,54,73,80,74,63,85,76,82,68,55,87,48,72,,,,,,,,,,,,,
509,21510,40510,,78,Right,High,Medium,56,77,75,74,69,72,65,52,67,75,74,79,59,69,85,80,83,74,83,68,,,,,,,,,,,,,
510,21511,40511,,79,Right,Medium,Medium,16,15,12,22,19,17,17,22,19,27,42,42,30,73,31,51,54,26,62,16,,,,,,,,,,,,,
511,21512,40512,,78,Right,Medium,Medium,65,54,52,82,52,76,71,68,80,78,64,57,76,77,78,68,52,68,59,63,,,,,,,,,,,,,
512,21513,40513,,79,Right,Medium,Medium,33,28,77,71,28,45,33,31,68,61,59,66,45,74,35,61,73,65,84,33,,,,,,,,,,,,,
513,21514,40514,,77,Right,Medium,Low,73,77,65,69,71,79,66,50,69,76,94,95,78,74,79,79,70,71,73,71,,,,,,,,,,,,,
514,21515,40515,,81,Left,Medium,Medium,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,56,70,36,68,16,,,,,,,,,,,,,
515,21516,40516,,76,Right,High,Low,59,77,78,70,65,72,64,51,60,73,76,78,78,74,83,79,88,75,87,65,,,,,,,,,,,,,
516,21517,40517,,79,Right,Low,High,59,70,61,80,68,71,69,58,71,82,69,68,64,74,82,72,69,78,80,75,,,,,,,,,,,,,
517,21518,40518,,76,Left,High,Medium,75,40,67,76,53,69,74,76,66,74,69,74,63,72,69,76,75,68,78,68,,,,,,,,,,,,,
518,21519,40519,,79,Left,High,Medium,76,71,61,78,61,80,73,66,67,79,73,66,78,72,77,70,64,60,62,73,,,,,,,,,,,,,
519,21520,40520,,76,Right,Medium,Medium,75,71,66,76,76,78,70,61,73,78,74,70,82,76,78,84,66,75,60,82,,,,,,,,,,,,,
520,21521,40521,,76,Right,High,Medium,78,32,76,78,23,60,62,41,65,72,67,65,63,71,70,48,81,77,70,40,,,,,,,,,,,,,
521,21522,40522,,76,Right,Medium,Medium,19,11,10,29,17,18,12,19,26,23,51,51,48,74,38,44,66,31,58,15,,,,,,,,,,,,,
522,21523,40523,,76,Right,Medium,High,63,41,70,78,50,65,47,49,75,73,54,54,63,73,63,73,80,76,75,39,,,,,,,,,,,,,
523,21524,40524,,76,Right,Medium,High,45,26,78,65,40,40,47,46,53,67,43,55,66,72,47,66,88,77,91,31,,,,,,,,,,,,,
524,21525,40525,,76,Left,Low,High,45,26,74,72,33,53,31,26,65,62,47,50,55,73,61,52,80,67,80,38,,,,,,,,,,,,,
525,21526,40526,,76,Right,Medium,Medium,81,56,60,78,56,69,82,79,76,76,60,53,74,74,78,75,67,84,67,66,,,,,,,,,,,,,
526,21527,40527,,76,Right,Medium,Medium,38,82,89,67,80,64,61,36,42,73,43,45,33,78,33,79,44,60,86,61,,,,,,,,,,,,,
527,21528,40528,,76,Left,Medium,High,41,80,84,64,70,77,44,52,41,78,58,65,54,72,31,77,65,64,83,70,,,,,,,,,,,,,
528,21529,40529,,76,Right,High,Medium,78,41,58,75,58,75,78,64,72,73,80,75,84,73,78,65,66,80,68,66,,,,,,,,,,,,,
529,21530,40530,,76,Right,Medium,Medium,70,65,55,84,75,79,79,70,78,84,47,55,68,73,78,76,63,54,65,75,,,,,,,,,,,,,
530,21531,40531,,76,Left,High,Medium,74,70,67,75,72,81,77,78,74,78,73,68,83,75,84,78,76,59,61,72,,,,,,,,,,,,,
531,21532,40532,,76,Left,High,Medium,69,65,59,74,60,76,72,76,74,75,82,84,77,73,77,75,90,78,68,68,,,,,,,,,,,,,
532,21533,40533,,76,Right,Medium,High,68,66,63,77,59,69,63,52,76,77,63,63,63,72,68,79,74,76,70,63,,,,,,,,,,,,,
533,21534,40534,,77,Left,High,High,78,54,55,73,33,73,63,55,72,74,84,80,85,72,86,62,86,90,50,53,,,,,,,,,,,,,
534,21535,40535,,77,Right,Medium,Medium,61,62,61,79,57,74,61,59,77,78,50,48,67,76,66,76,71,83,70,67,,,,,,,,,,,,,
535,21536,40536,,76,Right,Medium,Low,53,79,76,65,69,67,47,59,46,69,80,80,70,73,63,81,82,80,91,69,,,,,,,,,,,,,
536,21537,40537,,76,Right,High,Medium,73,58,62,70,59,75,77,63,67,72,91,91,84,70,80,76,86,90,81,67,,,,,,,,,,,,,
537,21538,40538,,76,Right,Medium,Medium,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,53,55,33,60,11,,,,,,,,,,,,,
538,21539,40539,,80,Right,Medium,High,71,72,68,75,60,77,82,75,73,78,87,83,90,71,79,81,90,87,61,73,,,,,,,,,,,,,
539,21540,40540,,83,Left,Medium,Low,74,73,64,70,75,78,70,62,65,78,90,82,70,66,74,77,69,73,67,74,,,,,,,,,,,,,
540,21541,40541,,83,Left,Medium,High,42,31,73,75,34,60,42,32,73,71,55,58,50,73,54,62,73,72,78,30,,,,,,,,,,,,,
541,21542,40542,,80,Right,Medium,Medium,32,24,74,67,27,52,40,29,53,64,48,47,48,74,36,61,72,70,91,23,,,,,,,,,,,,,
542,21543,40543,,81,Right,High,High,70,74,65,78,62,76,68,58,71,77,78,85,80,76,80,78,71,90,78,74,,,,,,,,,,,,,
543,21544,40544,,84,Right,Medium,High,69,47,74,70,47,70,60,44,63,69,68,78,60,78,60,72,71,67,81,48,,,,,,,,,,,,,
544,21545,40545,,81,Right,Medium,Medium,65,51,60,78,53,75,65,53,77,78,66,69,62,76,69,64,70,79,84,58,,,,,,,,,,,,,
545,21546,40546,,82,Right,Medium,Medium,79,77,61,77,73,75,83,81,76,78,73,66,71,74,72,76,64,68,63,80,,,,,,,,,,,,,
546,21547,40547,,77,Left,High,Medium,64,77,68,69,74,81,76,73,62,77,85,84,87,70,75,81,82,81,74,74,,,,,,,,,,,,,
547,21548,40548,,80,Left,Medium,Medium,56,54,78,66,47,62,52,41,64,65,61,65,61,70,60,63,82,73,80,57,,,,,,,,,,,,,
548,21549,40549,,76,Right,Medium,Medium,67,73,73,76,75,76,70,59,63,78,76,81,79,81,75,76,81,78,71,71,,,,,,,,,,,,,
549,21550,40550,,81,Right,Medium,Medium,60,70,54,82,44,69,61,59,80,75,53,47,68,78,69,52,64,76,66,69,,,,,,,,,,,,,
550,21551,40551,,79,Right,High,Medium,69,76,75,75,72,70,52,54,68,77,73,83,68,76,56,77,76,75,76,71,,,,,,,,,,,,,
551,21552,40552,,82,Left,High,Medium,67,76,59,73,71,76,74,70,70,74,83,83,81,72,83,80,48,80,59,75,,,,,,,,,,,,,
552,21553,40553,,77,Right,High,High,75,62,77,80,68,73,71,68,78,76,52,68,55,73,54,83,74,80,85,73,,,,,,,,,,,,,
553,21554,40554,,76,Left,Medium,High,48,45,60,77,53,50,47,44,76,70,58,70,77,79,76,65,81,88,80,62,,,,,,,,,,,,,
554,21555,40555,,76,Right,Medium,Medium,84,67,51,71,62,76,67,65,68,76,77,75,80,72,77,66,62,80,57,59,,,,,,,,,,,,,
555,21556,40556,,76,Right,High,High,65,69,66,82,66,75,71,65,80,77,76,69,77,81,82,68,70,53,42,71,,,,,,,,,,,,,
556,21557,40557,,81,Right,High,Medium,66,77,45,79,65,79,78,86,77,78,60,58,64,76,70,72,53,59,56,82,,,,,,,,,,,,,
557,21558,40558,,80,Right,Medium,Low,67,77,75,65,69,76,62,62,58,75,90,85,90,79,80,82,94,71,70,68,,,,,,,,,,,,,
558,21559,40559,,81,Right,High,High,68,69,44,68,59,83,67,64,60,74,95,89,89,72,90,73,55,76,64,72,,,,,,,,,,,,,
559,21560,40560,,76,Right,Medium,Medium,14,8,13,23,5,18,10,13,22,11,25,31,28,64,64,52,61,36,79,5,,,,,,,,,,,,,
560,21561,40561,,81,Right,High,High,63,72,50,80,50,77,64,61,75,77,78,77,86,73,74,66,65,83,62,62,,,,,,,,,,,,,
561,21562,40562,,77,Right,High,Medium,67,70,49,73,57,78,77,63,75,77,90,85,85,69,90,73,54,82,52,71,,,,,,,,,,,,,
562,21563,40563,,78,Left,Medium,Medium,74,45,60,72,58,75,72,32,64,75,77,79,73,74,73,63,70,81,67,51,,,,,,,,,,,,,
563,21564,40564,,81,Right,Medium,Medium,70,71,49,78,55,82,71,68,69,80,76,75,82,73,79,68,67,74,68,72,,,,,,,,,,,,,
564,21565,40565,,79,Left,Medium,Medium,65,59,42,81,44,72,66,52,85,76,48,42,68,70,65,66,57,70,66,68,,,,,,,,,,,,,
565,21566,40566,,82,Right,High,Low,71,69,33,75,53,84,75,70,69,75,91,78,90,70,90,72,33,70,41,75,,,,,,,,,,,,,
566,21567,40567,,79,Right,Medium,Medium,41,78,78,70,74,76,53,39,45,75,64,77,61,76,51,77,77,66,86,64,,,,,,,,,,,,,
567,21568,40568,,80,Right,Medium,High,40,27,76,74,29,60,31,28,71,70,53,69,62,75,55,56,66,69,76,42,,,,,,,,,,,,,
568,21569,40569,,79,Left,Medium,Medium,57,33,69,71,29,68,37,32,59,73,70,75,62,75,66,27,71,69,78,32,,,,,,,,,,,,,
569,21570,40570,,81,Right,High,Medium,70,71,56,71,67,81,72,58,59,76,88,88,86,69,82,79,60,68,60,75,,,,,,,,,,,,,
570,21571,40571,,81,Right,Medium,Medium,57,56,55,75,45,72,66,46,72,73,76,75,83,76,82,74,58,86,76,54,,,,,,,,,,,,,
571,21572,40572,,76,Right,Medium,Medium,76,75,51,77,79,77,87,87,73,78,77,66,84,73,85,84,42,73,36,80,,,,,,,,,,,,,
572,21573,40573,,82,Right,Medium,Medium,64,57,49,82,43,76,49,44,77,77,64,74,68,76,72,72,57,78,77,66,,,,,,,,,,,,,
573,21574,40574,,85,Right,Medium,Medium,61,68,54,79,58,79,70,64,72,79,76,76,78,70,70,74,63,72,63,60,,,,,,,,,,,,,
574,21575,40575,,82,Right,High,High,63,65,68,80,51,74,49,45,77,78,74,75,82,73,80,72,88,89,67,69,,,,,,,,,,,,,
575,21576,40576,,76,Right,Medium,Medium,20,11,18,32,13,16,17,14,27,22,41,55,31,69,38,49,38,44,52,12,,,,,,,,,,,,,
576,21577,40577,,79,Right,Medium,Medium,33,20,18,17,20,17,21,20,18,23,55,50,51,68,47,58,69,42,78,18,,,,,,,,,,,,,
577,21578,40578,,76,Right,Medium,Medium,9,7,8,15,11,8,12,13,18,21,31,33,42,77,23,57,69,23,84,8,,,,,,,,,,,,,
578,21579,40579,,76,Right,High,High,75,74,42,76,63,80,63,63,68,78,78,77,78,66,70,76,63,79,67,76,,,,,,,,,,,,,
579,21580,40580,,81,Right,Medium,Medium,34,23,75,67,36,59,44,36,58,63,66,69,62,77,53,49,84,65,81,37,,,,,,,,,,,,,
580,21581,40581,,77,Right,Medium,Medium,49,33,75,66,42,67,46,43,56,64,65,74,61,73,60,55,83,45,83,48,,,,,,,,,,,,,
581,21582,40582,,79,Right,High,High,78,68,37,77,66,83,80,71,77,81,76,60,82,75,73,81,73,78,65,76,,,,,,,,,,,,,
582,21583,40583,,77,Right,High,High,73,67,61,73,68,78,75,67,66,78,85,83,80,73,80,79,73,76,63,72,,,,,,,,,,,,,
583,21584,40584,,77,Right,Medium,Medium,21,17,17,34,14,16,13,13,23,22,44,40,38,70,44,53,56,28,56,20,,,,,,,,,,,,,
584,21585,40585,,77,Right,High,Medium,70,75,41,75,67,80,68,56,70,75,82,80,91,70,83,72,64,84,56,73,,,,,,,,,,,,,
585,21586,40586,,79,Right,Medium,Medium,57,77,77,66,73,76,59,53,46,69,92,91,90,72,80,78,93,81,76,66,,,,,,,,,,,,,
586,21587,40587,,79,Right,High,Medium,72,70,58,73,67,78,68,57,68,74,90,91,91,76,87,81,43,81,52,73,,,,,,,,,,,,,
587,21588,40588,,79,Right,High,Medium,72,57,65,72,55,70,72,44,67,74,75,78,65,72,66,63,67,84,77,62,,,,,,,,,,,,,
588,21589,40589,,78,Right,Medium,Medium,17,14,11,28,15,15,24,20,26,13,48,46,51,71,43,56,63,36,53,12,,,,,,,,,,,,,
589,21590,40590,,76,Right,Medium,Medium,77,74,54,79,65,76,82,59,76,77,67,63,75,74,73,73,64,78,56,74,,,,,,,,,,,,,
590,21591,40591,,76,Left,Low,Medium,32,25,77,75,24,65,57,31,70,69,33,32,31,72,39,58,77,75,83,23,,,,,,,,,,,,,
591,21592,40592,,76,Right,High,Medium,77,70,69,75,62,75,75,66,70,76,82,83,82,72,74,67,81,81,65,68,,,,,,,,,,,,,
592,21593,40593,,76,Right,Medium,Medium,67,54,60,78,57,76,69,69,76,78,54,56,70,75,65,68,54,79,71,65,,,,,,,,,,,,,
593,21594,40594,,76,Right,Medium,Medium,78,33,68,74,41,74,78,39,70,75,64,69,75,72,76,67,80,77,66,51,,,,,,,,,,,,,
594,21595,40595,,76,Left,Medium,Low,69,80,70,77,62,79,63,58,60,78,78,73,77,76,66,77,47,75,63,73,,,,,,,,,,,,,
595,21596,40596,,78,Right,High,Medium,55,76,63,70,70,73,63,59,53,77,78,84,78,74,74,86,76,77,79,75,,,,,,,,,,,,,
596,21597,40597,,76,Right,Medium,Medium,46,38,70,68,21,55,44,30,62,62,74,63,70,63,64,37,80,83,79,34,,,,,,,,,,,,,
597,21598,40598,,79,Right,Medium,Medium,64,37,73,73,32,64,54,38,66,66,72,77,67,73,64,65,86,73,80,40,,,,,,,,,,,,,
598,21599,40599,,76,Right,Medium,Medium,78,37,71,68,39,62,58,37,64,65,74,79,71,69,67,56,73,78,71,51,,,,,,,,,,,,,
599,21600,40600,,76,Left,Medium,Medium,77,48,66,75,55,66,61,43,72,67,71,84,80,73,70,68,69,72,69,56,,,,,,,,,,,,,
600,21601,40601,,76,Right,Medium,Medium,16,14,17,25,13,15,18,17,32,17,58,54,36,76,50,48,60,27,70,13,,,,,,,,,,,,,
601,21602,40602,,76,Right,Low,High,77,68,73,76,67,70,79,81,81,77,57,55,55,77,71,81,77,82,81,81,,,,,,,,,,,,,
602,21603,40603,,77,Right,Medium,High,63,40,77,70,33,54,58,67,68,67,49,54,43,66,68,72,71,81,90,70,,,,,,,,,,,,,
603,21604,40604,,82,Right,High,Medium,57,77,76,71,66,74,67,52,62,75,74,80,70,74,68,76,81,83,81,73,,,,,,,,,,,,,
604,21605,40605,,80,Left,High,Medium,70,70,61,70,62,85,79,70,65,85,88,86,79,60,80,70,84,70,80,70,,,,,,,,,,,,,
605,21606,40606,,81,Right,Medium,Medium,68,64,32,79,53,78,66,63,77,79,74,79,77,73,67,73,63,77,68,77,,,,,,,,,,,,,
606,21607,40607,,77,Right,High,Medium,64,75,48,74,74,82,82,67,68,80,82,79,80,71,71,81,32,73,68,79,,,,,,,,,,,,,
607,21608,40608,,79,Right,Medium,Medium,64,50,80,76,51,68,57,49,74,72,55,72,73,70,65,65,86,73,79,59,,,,,,,,,,,,,
608,21609,40609,,77,Right,High,High,61,71,76,79,65,74,55,51,77,75,65,65,67,76,66,77,75,93,76,71,,,,,,,,,,,,,
609,21610,40610,,79,Left,Medium,Medium,75,70,43,77,69,80,78,74,70,79,74,71,80,71,84,74,67,71,62,74,,,,,,,,,,,,,
610,21611,40611,,80,Right,High,Medium,61,59,69,75,48,75,36,42,71,73,90,96,75,75,66,66,85,76,71,48,,,,,,,,,,,,,
611,21612,40612,,79,Left,Medium,Medium,77,28,74,76,34,64,60,62,65,75,65,59,64,72,65,51,59,64,69,43,,,,,,,,,,,,,
612,21613,40613,,76,Left,Medium,Low,74,65,32,69,74,83,78,73,71,80,85,80,85,74,87,80,53,62,62,76,,,,,,,,,,,,,
613,21614,40614,,77,Right,Medium,Medium,39,52,78,69,49,48,33,38,68,64,50,62,49,77,51,57,85,79,87,40,,,,,,,,,,,,,
614,21615,40615,,76,Right,High,Medium,57,87,84,70,65,66,60,53,58,72,55,53,59,74,52,75,77,69,84,68,,,,,,,,,,,,,
615,21616,40616,,76,Left,Medium,Medium,69,67,57,77,57,75,69,55,76,78,66,71,67,77,68,78,64,78,76,71,,,,,,,,,,,,,
616,21617,40617,,86,Left,Medium,Medium,75,70,36,76,58,80,76,68,74,79,82,78,91,73,87,74,51,67,41,68,,,,,,,,,,,,,
617,21618,40618,,85,Right,Medium,High,54,76,71,75,69,78,60,53,70,80,75,72,74,76,53,79,57,72,76,74,,,,,,,,,,,,,
618,21619,40619,,83,Left,Medium,Medium,68,68,66,70,66,82,83,56,66,80,79,77,83,77,65,73,63,69,56,73,,,,,,,,,,,,,
619,21620,40620,,84,Left,Medium,Medium,59,72,52,75,68,80,64,48,73,80,89,88,85,70,92,75,77,77,75,67,,,,,,,,,,,,,
620,21621,40621,,83,Right,High,Medium,71,80,65,67,71,78,70,60,63,72,85,85,78,76,76,78,61,80,81,71,,,,,,,,,,,,,
621,21622,40622,,87,Right,High,Low,64,71,39,74,73,82,83,65,68,79,90,81,92,72,93,75,56,74,55,72,,,,,,,,,,,,,
622,21623,40623,,81,Right,High,High,72,43,55,73,44,76,67,40,69,74,81,78,76,74,79,63,66,83,65,43,,,,,,,,,,,,,
623,21624,40624,,81,Right,Medium,Low,69,66,42,74,56,79,60,45,62,79,88,87,77,72,75,68,45,55,52,64,,,,,,,,,,,,,
624,21625,40625,,85,Right,High,High,72,72,38,78,46,83,75,72,71,74,82,79,84,66,82,75,55,66,64,71,,,,,,,,,,,,,
625,21626,40626,,79,Left,High,Medium,77,48,65,72,37,71,54,35,52,71,77,77,74,72,71,65,56,77,60,50,,,,,,,,,,,,,
626,21627,40627,,80,Right,Medium,Medium,49,50,73,76,37,59,32,30,71,73,51,55,55,76,36,54,58,79,77,46,,,,,,,,,,,,,
627,21628,40628,,88,Right,Medium,Medium,69,68,62,74,55,83,78,59,70,82,83,81,84,69,71,70,59,67,68,69,,,,,,,,,,,,,
628,21629,40629,,86,Left,High,Medium,74,75,56,76,55,81,66,70,68,79,80,83,83,68,75,74,65,71,56,69,,,,,,,,,,,,,
629,21630,40630,,82,Right,High,Medium,74,43,58,72,52,76,74,42,62,73,88,92,76,78,72,55,74,72,69,54,,,,,,,,,,,,,
630,21631,40631,,83,Left,High,Medium,76,44,66,72,46,54,60,32,55,66,75,77,69,73,67,47,66,77,57,53,,,,,,,,,,,,,
631,21632,40632,,83,Right,High,Medium,44,48,75,70,46,52,28,22,68,65,67,72,64,78,69,48,83,74,77,25,,,,,,,,,,,,,
632,21633,40633,,78,Right,Medium,High,68,59,69,76,59,72,69,73,76,73,69,67,72,76,78,70,73,82,75,70,,,,,,,,,,,,,
633,21634,40634,,76,Right,High,Low,65,79,80,66,76,67,65,45,58,69,77,79,76,76,65,75,92,84,81,67,,,,,,,,,,,,,
634,21635,40635,,79,Right,High,Medium,58,81,79,70,80,65,63,53,60,72,74,75,69,74,79,78,79,74,74,72,,,,,,,,,,,,,
635,21636,40636,,80,Left,High,High,69,29,59,64,32,60,47,29,60,63,92,93,74,71,69,56,91,80,68,29,,,,,,,,,,,,,
636,21637,40637,,85,Left,Medium,Medium,29,23,73,69,28,45,33,25,68,62,51,50,35,73,32,42,32,62,92,23,,,,,,,,,,,,,
637,21638,40638,,85,Right,Medium,Low,35,77,72,72,63,66,49,44,53,75,79,85,63,73,84,77,91,71,91,63,,,,,,,,,,,,,
638,21639,40639,,85,Left,High,Medium,72,77,77,77,69,75,64,62,71,78,75,77,75,79,83,79,74,84,78,78,,,,,,,,,,,,,
639,21640,40640,,84,Left,High,High,56,62,84,75,51,67,55,54,73,71,65,68,57,73,65,76,66,79,86,68,,,,,,,,,,,,,
640,21641,40641,,85,Right,Medium,Low,78,55,80,74,50,78,67,40,63,72,78,80,79,70,60,72,75,78,76,51,,,,,,,,,,,,,
641,21642,40642,,82,Right,Medium,High,64,68,71,77,51,80,73,58,68,79,75,74,78,74,77,65,71,83,66,62,,,,,,,,,,,,,
642,21643,40643,,82,Left,Medium,High,65,37,76,68,30,57,53,34,71,65,69,77,59,73,48,64,80,80,86,40,,,,,,,,,,,,,
643,21644,40644,,77,Left,High,Medium,51,78,70,71,73,73,65,48,47,77,66,75,66,75,44,83,52,76,83,68,,,,,,,,,,,,,
644,21645,40645,,76,Right,High,High,64,69,38,77,52,80,64,65,73,73,70,79,86,80,88,66,54,80,47,73,,,,,,,,,,,,,
645,21646,40646,,85,Right,High,Medium,69,65,44,75,48,80,54,50,63,74,85,85,82,74,76,75,75,83,72,65,,,,,,,,,,,,,
646,21647,40647,,61,Right,Medium,Medium,11,6,10,22,7,10,14,10,27,12,38,34,37,47,39,43,55,25,60,9,17,8,6,28,17,6,10,11,60,54,57,56,58
647,21648,40648,,64,Left,Medium,Medium,38,37,49,61,33,59,33,33,60,62,71,72,56,54,80,48,61,57,49,43,56,52,52,56,40,50,53,50,6,12,11,7,12
648,21649,40649,,58,Right,Medium,Medium,20,12,16,31,17,16,20,18,38,15,35,38,52,56,40,45,62,36,51,11,29,10,14,41,25,11,18,19,60,51,60,54,58
649,21650,40650,,64,Right,Medium,Medium,13,8,10,24,8,9,12,10,22,13,29,27,24,49,30,44,36,25,60,8,24,7,7,30,14,9,13,12,55,59,58,56,55
650,21651,40651,,74,Left,Medium,Medium,55,25,42,52,25,54,38,31,51,50,70,65,60,55,63,36,63,50,50,32,55,55,36,26,29,58,55,57,12,8,9,10,14
651,21652,40652,,62,Right,High,Medium,39,39,44,61,42,54,48,42,56,60,62,63,63,56,57,56,65,70,73,50,57,56,57,55,38,50,54,52,15,11,14,8,7
652,21653,40653,,57,Left,Medium,High,57,42,57,56,32,52,60,63,53,62,42,35,40,52,60,67,57,34,60,58,61,62,53,55,51,57,56,54,14,10,14,16,13
653,21654,40654,,71,Right,Medium,Medium,11,9,13,24,6,10,10,11,24,18,15,16,37,41,34,41,51,24,37,6,17,10,8,29,16,7,14,14,58,60,55,56,58
654,21655,40655,,72,Right,Medium,Medium,29,60,52,48,42,56,45,35,42,58,71,70,68,52,71,55,54,55,54,48,34,24,58,49,42,17,21,20,10,5,5,12,13
655,21656,40656,,69,Right,Medium,Medium,13,7,19,17,9,9,12,14,15,11,30,30,41,44,34,39,51,21,61,10,29,16,11,38,11,12,13,14,57,56,52,57,60
656,21657,40657,,64,Right,Medium,Medium,35,31,57,39,27,38,27,31,29,39,55,55,48,44,49,46,73,57,80,25,58,54,28,39,36,50,61,61,14,15,6,5,12
657,21658,40658,,57,Right,Medium,Medium,48,46,32,53,35,54,39,35,52,57,74,70,69,56,81,41,65,63,60,43,50,47,57,55,38,39,31,32,9,10,10,14,11
658,21659,40659,,72,Right,Medium,Medium,25,23,61,58,30,23,25,41,55,35,58,65,48,51,61,35,65,62,71,18,46,58,23,32,48,55,60,55,6,10,9,7,6
659,21660,40660,,69,Left,Medium,Medium,52,22,40,34,20,55,32,30,28,45,68,68,64,54,73,27,61,61,58,25,54,61,56,30,36,60,56,54,13,13,8,5,11
660,21661,40661,,72,Left,Medium,Medium,44,49,39,62,59,63,62,60,60,54,73,69,70,49,32,61,44,53,29,48,57,56,39,59,34,45,29,26,14,11,11,9,6
661,21662,40662,,67,Left,Medium,Medium,51,28,48,62,32,54,37,34,55,54,64,62,57,55,66,61,55,63,69,48,69,52,40,44,44,49,51,52,9,8,10,7,9
662,21663,40663,,70,Right,Medium,Medium,25,24,58,46,22,39,23,25,37,43,55,53,65,49,54,40,73,63,75,26,57,53,29,34,34,56,59,56,5,7,13,7,11
663,21664,40664,,73,Right,Medium,Medium,20,15,51,55,26,23,27,26,35,40,58,63,43,47,57,34,73,62,70,15,49,55,22,25,31,54,65,60,12,11,13,15,6
664,21665,40665,,73,Right,Medium,Medium,32,59,53,47,47,53,37,30,33,55,60,66,63,53,62,60,71,59,66,49,39,14,58,44,65,13,14,16,6,9,8,12,8
665,21666,40666,,66,Left,Low,Medium,58,21,38,41,25,48,41,25,44,45,66,68,61,50,61,31,60,46,71,28,47,57,22,39,32,51,66,61,12,13,10,6,7
666,21667,40667,,70,Left,Medium,Medium,37,16,53,45,25,38,23,26,44,44,73,71,56,52,72,33,76,64,75,20,49,55,22,33,30,56,56,55,6,15,7,13,15
667,21668,40668,,67,Right,Medium,Medium,24,24,45,41,31,29,26,29,30,32,42,53,38,54,43,39,66,57,83,22,56,58,28,30,40,55,63,57,6,9,13,15,9
668,21669,40669,,75,Right,Medium,Medium,13,5,10,24,8,8,14,10,15,11,33,27,36,40,21,42,38,21,69,8,16,10,8,24,13,9,11,12,58,59,56,58,57
669,21670,40670,,67,Right,Medium,Medium,29,59,56,55,44,57,38,39,42,58,65,70,51,52,62,56,74,52,58,55,35,16,52,47,57,12,19,10,10,8,14,12,7
670,21671,40671,,67,Right,Medium,Medium,27,24,55,38,29,35,32,25,44,38,61,65,53,48,62,38,72,61,69,28,59,59,23,33,36,56,62,55,6,11,10,7,13
671,21672,40672,,67,Right,Medium,Low,54,47,42,53,49,70,48,46,52,64,61,65,50,40,79,66,46,44,40,45,40,24,50,52,66,30,37,40,9,11,6,12,11
672,21673,40673,,69,Right,Medium,Medium,40,55,56,58,40,58,42,44,55,55,61,64,62,55,67,56,71,54,57,54,55,56,56,61,45,48,63,60,8,8,8,12,8
673,21674,40674,,64,Left,Medium,High,52,38,43,50,31,51,45,26,40,50,71,73,66,49,68,37,64,68,61,36,56,52,48,40,32,52,54,53,8,8,9,11,8
674,21675,40675,,57,Right,Low,Low,52,52,55,49,50,59,50,50,40,56,61,67,49,53,48,62,61,70,85,53,56,39,53,56,59,39,31,24,13,13,9,6,11
675,21676,40676,,58,Right,Medium,Low,55,48,51,52,44,61,52,40,55,58,69,65,75,54,76,56,60,57,51,40,52,22,51,49,48,21,29,29,14,14,13,9,8
676,21677,40677,,67,Right,High,Medium,27,63,71,47,37,49,31,35,38,51,64,64,63,48,70,54,71,64,72,51,34,11,53,45,61,13,12,13,10,6,5,5,8
677,21678,40678,,65,Right,Medium,Medium,45,56,42,62,41,62,55,58,57,61,57,52,55,55,70,60,62,55,72,61,25,48,45,50,43,53,63,52,12,7,14,13,12
678,21679,40679,,70,Right,Medium,Medium,44,46,52,60,31,55,32,32,57,57,67,65,60,55,60,45,64,70,72,47,62,49,51,54,40,49,55,52,8,14,10,10,10
679,21680,40680,,78,Left,High,Low,56,58,47,61,52,65,53,42,51,62,60,65,50,39,65,63,51,49,45,47,35,19,46,45,59,33,39,39,6,6,13,13,9
680,21681,40681,,69,Left,High,Medium,45,52,36,56,46,61,60,45,50,58,64,73,84,53,82,57,44,50,44,51,39,20,50,53,47,23,26,36,13,9,11,10,13
681,21682,40682,,74,Right,High,Low,33,58,48,52,49,66,53,32,38,56,72,74,68,50,62,58,58,54,68,53,30,17,53,54,68,16,13,15,13,6,9,9,7
